,match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,home/away,shot_id_number,lat/lng,type_of_shot,type_of_combined_shot,match_id,team_id
12175,201.0,0.0,0.0,3.0,2.0,0.0,1,9.0,20.0,0.0,3,1,2,0,1,15291,1,11,0,20900316,1610612747
12176,236.0,0.0,55.0,10.0,3.0,0.0,10,36.0,25.0,1.0,3,1,2,0,1,15292,1,15,0,20900316,1610612747
12177,239.0,-60.0,28.0,10.0,3.0,0.0,10,0.0,26.0,1.0,3,2,2,0,1,15293,1,35,0,20900316,1610612747
12178,241.0,119.0,93.0,9.0,3.0,0.0,1,20.0,35.0,0.0,4,0,0,0,1,15294,1,46,0,20900316,1610612747
12179,259.0,0.0,0.0,8.0,3.0,0.0,10,19.0,20.0,0.0,3,1,2,0,1,15295,1,4,2,20900316,1610612747
12180,298.0,-52.0,28.0,6.0,3.0,0.0,10,23.0,25.0,1.0,3,2,2,0,1,15297,1,23,0,20900316,1610612747
12181,338.0,0.0,69.0,7.0,4.0,0.0,10,43.0,33.0,1.0,4,0,0,0,1,15300,1,15,0,20900316,1610612747
12182,452.0,0.0,246.0,4.0,4.0,0.0,10,14.0,45.0,0.0,3,3,3,0,1,15301,1,1,0,20900316,1610612747
12183,12.0,-23.0,252.0,10.0,2.51935914552737,0.0,1,26.0,45.0,0.0,3,3,3,0,12,15302,1,40,0,20900329,1610612747
12184,31.0,152.0,14.0,8.0,1.0,0.0,10,24.0,35.0,0.0,4,0,0,0,12,15303,1,18,0,20900329,1610612747
12185,44.0,162.0,104.0,6.0,1.0,0.0,10,59.0,39.0,1.0,4,0,1,0,12,15304,1,11,0,20900329,1610612747
12186,65.0,-152.0,28.0,4.0,1.0,0.0,10,57.0,35.0,1.0,0,0,0,0,12,15305,1,4,0,20900329,1610612747
12187,72.0,-108.0,9.0,4.0,1.0,0.0,10,28.0,30.0,0.0,0,0,0,0,12,15306,1,4,0,20900329,1610612747
12188,253.0,4.0,252.0,9.0,3.0,0.0,10,15.0,45.0,1.0,3,3,3,0,12,15310,1,11,0,20900329,1610612747
12189,260.0,119.0,30.0,8.0,3.0,0.0,1,15.0,32.0,0.0,4,0,0,0,12,15311,1,26,0,20900329,1610612747
12190,264.0,-59.0,67.0,7.0,3.0,0.0,10,32.0,28.0,0.0,3,2,0,0,12,15312,1,4,0,20900329,1610612747
12191,272.0,0.0,0.0,7.0,3.0,0.0,10,1.0,20.0,1.0,3,1,2,0,12,15313,1,8,2,20900329,1610612747
12192,277.0,67.0,209.0,6.0,3.0,0.0,10,23.0,41.0,1.0,3,0,1,0,12,15314,1,26,0,20900329,1610612747
12193,282.0,99.0,225.0,6.0,3.0,0.0,10,4.0,44.0,0.0,2,3,3,0,12,15315,1,4,0,20900329,1610612747
12194,342.0,-175.0,112.0,2.0,3.0,0.0,10,26.0,40.0,0.0,0,0,1,0,12,15316,1,11,0,20900329,1610612747
12195,342.0,-209.0,58.0,10.0,4.0,0.0,1,49.0,37.0,0.0,0,0,1,0,12,15317,1,15,0,20900329,1610612747
12196,406.0,141.0,85.0,9.0,4.0,0.0,10,7.0,36.0,0.0,4,0,1,0,12,15318,1,15,0,20900329,1610612747
12197,417.0,18.0,55.0,8.0,4.0,0.0,10,14.0,25.0,1.0,3,2,2,0,12,15319,1,33,0,20900329,1610612747
12198,417.0,-100.0,227.0,5.0,1.0,0.0,10,38.0,44.0,0.0,1,3,3,0,30,15320,14,7,0,20900337,1610612747
12199,42.0,151.0,-2.0,5.0,1.0,0.0,10,3.0,35.0,0.0,4,0,0,0,30,15322,14,4,0,20900337,1610612747
12200,73.0,155.0,146.0,1.0,1.0,0.0,10,58.0,41.0,1.0,2,0,1,0,30,15324,14,55,0,20900337,1610612747
12201,180.0,91.0,160.0,3.0,2.0,0.0,1,17.0,38.0,0.0,2,0,1,0,30,15326,14,7,0,20900337,1610612747
12202,205.0,-2.0,80.0,1.0,2.0,0.0,10,29.0,28.0,1.0,3,2,0,0,30,15327,14,2,0,20900337,1610612747
12203,211.0,12.0,72.0,0.0,2.0,0.0,10,56.0,27.0,1.0,3,2,2,0,30,15328,14,2,0,20900337,1610612747
12204,218.0,-114.0,119.0,0.0,2.0,0.0,10,34.0,36.0,0.0,1,0,1,0,30,15329,14,15,0,20900337,1610612747
12205,232.0,-11.0,247.0,11.0,3.0,0.0,10,15.0,44.0,0.0,3,3,3,0,30,15330,14,11,0,20900337,1610612747
12206,303.0,0.0,170.0,3.0,3.0,0.0,10,20.0,37.0,0.0,3,0,1,0,30,15331,14,4,0,20900337,1610612747
12207,310.0,132.0,198.0,2.0,3.0,0.0,10,59.0,43.0,0.0,2,3,3,0,30,15332,14,4,0,20900337,1610612747
12208,387.0,132.0,205.0,8.0,4.0,0.0,10,20.0,44.0,0.0,2,3,3,0,30,15333,14,8,0,20900337,1610612747
12209,407.0,-163.0,178.0,6.0,4.0,0.0,10,29.0,44.0,0.0,1,3,3,0,30,15334,14,4,0,20900337,1610612747
12210,420.0,0.0,142.0,4.0,4.0,0.0,10,51.0,39.0,1.0,1,0,1,0,30,15336,14,37,0,20900337,1610612747
12211,426.0,99.0,217.0,4.0,4.0,0.0,1,22.0,43.0,1.0,2,3,3,0,30,15337,14,2,0,20900337,1610612747
12212,429.0,-32.0,255.0,3.0,4.0,0.0,10,43.0,45.0,0.0,3,3,3,0,30,15338,14,11,0,20900337,1610612747
12213,435.0,53.0,44.0,3.0,4.0,0.0,1,7.0,20.0,0.0,3,2,2,0,30,15339,14,8,0,20900337,1610612747
12214,437.0,-73.0,137.0,3.0,4.0,0.0,10,5.0,35.0,1.0,3,2,0,0,30,15340,14,39,0,20900337,1610612747
12215,445.0,138.0,205.0,2.0,4.0,0.0,10,24.0,44.0,0.0,2,3,3,0,30,15341,14,11,0,20900337,1610612747
12216,468.0,-177.0,183.0,0.0,4.0,0.0,10,41.0,44.0,0.0,1,3,3,0,30,15343,14,29,0,20900337,1610612747
12217,13.0,0.0,0.0,0.0,1.0,0.0,10,42.0,20.0,0.0,3,1,2,0,53,15344,28,8,2,20900354,1610612747
12218,13.0,-117.0,78.0,8.0,1.0,0.0,10,43.0,34.0,0.0,0,0,0,0,53,15345,28,38,0,20900354,1610612747
12219,54.0,-65.0,149.0,5.0,1.0,0.0,10,56.0,36.0,1.0,1,0,1,0,53,15347,28,15,0,20900354,1610612747
12220,59.0,-172.0,165.0,5.0,1.0,0.0,10,32.0,43.0,1.0,1,3,3,0,53,15348,28,11,0,20900354,1610612747
12221,66.0,166.0,0.0,4.0,1.0,0.0,10,5.0,38.0,1.0,4,0,1,0,53,15350,28,11,0,20900354,1610612747
12222,72.0,171.0,12.0,3.0,1.0,0.0,10,46.0,37.0,1.0,4,0,1,0,53,15351,28,15,0,20900354,1610612747
12223,80.0,154.0,85.0,2.0,1.0,0.0,10,57.0,37.0,1.0,4,0,1,0,53,15352,28,8,0,20900354,1610612747
12224,82.0,-172.0,74.0,2.0,1.0,0.0,10,24.0,38.0,1.0,0,0,1,0,53,15353,28,5,0,20900354,1610612747
12225,92.0,-175.0,39.0,1.0,1.0,0.0,10,12.0,37.0,0.0,0,0,1,0,53,15355,28,4,0,20900354,1610612747
12226,176.0,-51.0,101.0,5.0,2.0,0.0,10,34.0,31.0,1.0,3,2,0,0,53,15356,28,38,0,20900354,1610612747
12227,202.0,39.0,132.0,1.0,2.0,0.0,1,53.0,33.0,1.0,3,2,0,0,53,15357,28,45,0,20900354,1610612747
12228,207.0,182.0,181.0,1.0,2.0,0.0,10,28.0,45.0,0.0,2,3,3,0,53,15358,28,4,0,20900354,1610612747
12229,210.0,0.0,0.0,1.0,2.0,0.0,10,3.0,20.0,0.0,3,1,2,0,53,15359,28,11,0,20900354,1610612747
12230,233.0,-139.0,372.0,0.0,2.0,0.0,10,0.0,59.0,0.0,3,3,3,0,53,15360,28,4,0,20900354,1610612747
12231,256.0,-141.0,203.0,10.0,3.0,0.0,10,15.0,44.0,0.0,1,3,3,0,53,15361,28,11,0,20900354,1610612747
12232,350.0,-149.0,58.0,2.0,3.0,0.0,10,46.0,35.0,1.0,0,0,0,0,53,15363,28,4,0,20900354,1610612747
12233,350.0,162.0,124.0,2.0,3.0,0.0,10,4.0,40.0,0.0,2,0,1,0,53,15364,28,15,0,20900354,1610612747
12234,363.0,26.0,86.0,0.0,3.0,0.0,1,48.0,28.0,1.0,3,2,0,0,53,15365,28,2,0,20900354,1610612747
12235,420.0,-153.0,110.0,6.0,4.0,0.0,10,35.0,38.0,1.0,0,0,1,0,53,15366,28,15,0,20900354,1610612747
12236,455.0,0.0,0.0,3.0,4.0,0.0,10,3.0,20.0,0.0,3,1,2,0,53,15367,28,11,0,20900354,1610612747
12237,475.0,106.0,56.0,0.0,4.0,0.0,10,39.0,31.0,1.0,4,0,1,0,53,15368,28,2,0,20900354,1610612747
12238,492.0,0.0,0.0,0.0,4.0,0.0,10,16.0,20.0,1.0,3,1,2,0,53,15369,28,36,0,20900354,1610612747
12239,14.0,-70.0,131.0,9.0,1.0,0.0,10,37.0,34.0,1.0,3,2,0,0,48,15370,26,4,0,20900363,1610612747
12240,27.0,155.0,31.0,7.0,1.0,0.0,10,51.0,35.0,0.0,4,0,0,0,48,15371,26,8,0,20900363,1610612747
12241,56.0,204.0,129.0,5.0,2.51935914552737,0.0,10,19.0,44.0,1.0,2,3,3,0,48,15373,26,8,0,20900363,1610612747
12242,78.0,-62.0,145.0,2.0,1.0,0.0,10,54.0,35.0,0.0,3,0,0,0,48,15374,26,28,0,20900363,1610612747
12243,100.0,135.0,74.0,1.0,1.0,0.0,1,14.0,35.0,0.0,4,0,0,0,48,15375,26,3,0,20900363,1610612747
12244,170.0,133.0,11.0,7.0,2.0,0.0,10,12.0,33.0,0.0,4,0,0,0,48,15376,26,2,0,20900363,1610612747
12245,209.0,-24.0,60.0,3.0,2.51935914552737,0.0,1,41.0,26.0,1.0,3,2,2,0,48,15377,26,5,0,20900363,1610612747
12246,218.0,103.0,77.0,2.0,2.51935914552737,0.0,10,42.0,32.0,0.0,4,0,0,0,48,15378,26,4,0,20900363,1610612747
12247,276.0,0.0,0.0,10.0,3.0,0.0,10,19.0,20.0,1.0,3,1,2,0,48,15380,26,2,2,20900363,1610612747
12248,306.0,151.0,85.0,8.0,3.0,0.0,10,1.0,20.0,1.0,4,0,1,0,48,15381,26,11,0,20900363,1610612747
12249,324.0,-161.0,20.0,5.0,3.0,0.0,1,38.0,36.0,0.0,0,0,1,0,48,15382,26,4,0,20900363,1610612747
12250,360.0,58.0,137.0,2.0,3.0,0.0,10,49.0,34.0,0.0,3,2,0,0,48,15384,26,47,0,20900363,1610612747
12251,367.0,-73.0,22.0,2.0,3.0,0.0,1,17.0,27.0,1.0,3,2,2,0,48,15385,26,2,0,20900363,1610612747
12252,384.0,94.0,-3.0,0.0,3.0,0.0,10,47.0,29.0,0.0,4,0,0,0,48,15386,26,2,0,20900363,1610612747
12253,398.0,149.0,214.0,0.0,3.0,0.0,10,1.0,46.0,0.0,2,3,3,0,48,15387,26,20,0,20900363,1610612747
12254,408.0,91.0,69.0,11.0,4.0,0.0,10,36.0,20.0,0.0,4,0,0,0,48,15388,26,11,0,20900363,1610612747
12255,425.0,0.0,0.0,10.0,4.0,0.0,10,26.0,20.0,1.0,3,1,2,0,48,15389,26,2,2,20900363,1610612747
12256,435.0,0.0,0.0,9.0,4.0,0.0,10,39.0,20.0,1.0,3,1,2,0,48,15390,26,11,2,20900363,1610612747
12257,435.0,-87.0,26.0,2.0,4.0,0.0,10,11.0,29.0,1.0,0,0,0,0,48,15391,26,8,0,20900363,1610612747
12258,500.0,-128.0,75.0,1.0,4.0,0.0,10,48.0,34.0,0.0,0,0,0,0,48,15392,26,4,0,20900363,1610612747
12259,519.0,-144.0,64.0,0.0,4.0,0.0,10,2.0,35.0,0.0,0,0,0,0,48,15393,26,23,0,20900363,1610612747
12260,551.0,-21.0,88.0,1.0,5.0,0.0,10,18.0,29.0,1.0,3,2,0,0,48,15395,26,4,0,20900363,1610612747
12261,566.0,0.0,0.0,0.0,5.0,0.0,10,48.0,20.0,1.0,3,1,2,0,48,15396,26,11,0,20900363,1610612747
12262,576.0,-146.0,36.0,0.0,5.0,0.0,10,0.0,35.0,1.0,0,0,0,0,48,15397,26,52,0,20900363,1610612747
12263,5.0,-75.0,80.0,11.0,1.0,0.0,1,7.0,30.0,1.0,0,2,0,0,39,15398,18,4,0,20900388,1610612747
12264,17.0,-73.0,1.0,9.0,1.0,0.0,10,36.0,27.0,1.0,3,2,2,0,39,15400,18,5,0,20900388,1610612747
12265,83.0,-2.0,134.0,3.0,1.0,0.0,1,56.0,45.0,0.0,3,2,0,0,39,15402,18,15,0,20900388,1610612747
12266,87.0,-7.0,74.0,3.0,1.0,0.0,10,20.0,27.0,0.0,3,2,2,0,39,15403,18,4,0,20900388,1610612747
12267,113.0,-210.0,129.0,1.0,1.0,0.0,10,20.0,20.0,0.0,1,3,3,0,39,15404,18,4,0,20900388,1610612747
12268,201.0,119.0,3.0,4.0,2.0,0.0,10,21.0,31.0,1.0,4,0,0,0,39,15406,18,2,0,20900388,1610612747
12269,223.0,0.0,0.0,3.0,2.51935914552737,0.0,10,11.0,20.0,0.0,3,1,2,0,39,15408,18,4,2,20900388,1610612747
12270,256.0,-153.0,85.0,10.0,3.0,0.0,10,23.0,37.0,0.0,0,0,1,0,39,15409,18,2,0,20900388,1610612747
12271,261.0,0.0,0.0,9.0,3.0,0.0,10,55.0,20.0,1.0,3,1,2,0,39,15410,18,2,0,20900388,1610612747
12272,264.0,0.0,0.0,9.0,3.0,0.0,10,39.0,20.0,1.0,3,1,2,0,39,15411,18,2,2,20900388,1610612747
12273,307.0,129.0,99.0,5.0,3.0,0.0,10,48.0,37.0,0.0,2,0,0,0,39,15414,18,4,0,20900388,1610612747
12274,358.0,-10.0,246.0,0.0,3.0,0.0,10,20.0,44.0,0.0,3,3,3,0,39,15416,18,8,0,20900388,1610612747
12275,371.0,-8.0,151.0,10.0,4.0,0.0,1,37.0,35.0,0.0,3,0,0,0,39,15418,18,15,0,20900388,1610612747
12276,384.0,-75.0,9.0,9.0,4.0,0.0,10,52.0,27.0,0.0,3,2,0,0,39,15419,18,29,0,20900388,1610612747
12277,391.0,0.0,0.0,9.0,4.0,0.0,1,9.0,20.0,1.0,3,1,2,0,39,15420,18,4,2,20900388,1610612747
12278,2.0,-10.0,228.0,11.0,1.0,0.0,10,39.0,42.0,1.0,3,0,1,0,44,15421,22,29,0,20900396,1610612747
12279,7.0,-155.0,61.0,11.0,1.0,0.0,10,7.0,36.0,0.0,0,0,1,0,44,15422,22,36,0,20900396,1610612747
12280,24.0,-82.0,30.0,8.0,1.0,0.0,10,57.0,28.0,0.0,0,0,0,0,44,15423,22,15,4,20900396,1610612747
12281,28.0,77.0,172.0,8.0,1.0,0.0,1,39.0,38.0,1.0,2,0,1,0,44,15424,22,15,0,20900396,1610612747
12282,106.0,-76.0,105.0,3.0,2.51935914552737,0.0,10,24.0,32.0,1.0,0,2,0,0,44,15425,22,2,0,20900396,1610612747
12283,139.0,-175.0,197.0,0.0,1.0,0.0,10,52.0,46.0,0.0,1,3,3,0,44,15426,22,15,0,20900396,1610612747
12284,242.0,-34.0,60.0,4.0,2.0,0.0,10,21.0,26.0,1.0,3,2,2,0,44,15428,22,23,0,20900396,1610612747
12285,255.0,-128.0,6.0,3.0,2.0,0.0,10,29.0,32.0,1.0,0,0,0,0,44,15429,22,4,0,20900396,1610612747
12286,299.0,-205.0,0.0,0.0,2.0,0.0,10,0.0,63.0,0.0,1,3,3,0,44,15431,22,33,0,20900396,1610612747
12287,320.0,226.0,26.0,9.0,3.0,0.0,1,18.0,42.0,1.0,4,4,3,0,44,15432,22,2,0,20900396,1610612747
12288,323.0,0.0,0.0,8.0,3.0,0.0,10,52.0,20.0,1.0,3,1,2,0,44,15433,22,2,2,20900396,1610612747
12289,346.0,-163.0,42.0,6.0,3.0,0.0,10,36.0,20.0,1.0,0,0,1,0,44,15434,22,15,0,20900396,1610612747
12290,366.0,17.0,134.0,4.0,3.0,0.0,1,28.0,33.0,0.0,3,2,0,0,44,15435,22,44,0,20900396,1610612747
12291,402.0,0.0,78.0,1.0,3.0,0.0,1,11.0,27.0,1.0,3,2,2,0,44,15437,22,8,0,20900396,1610612747
12292,488.0,24.0,88.0,3.0,4.0,0.0,10,53.0,29.0,0.0,3,2,0,0,44,15440,22,3,0,20900396,1610612747
12293,491.0,0.0,0.0,3.0,4.0,0.0,10,37.0,20.0,1.0,3,1,2,0,44,15441,22,2,2,20900396,1610612747
12294,508.0,-95.0,26.0,1.0,4.0,0.0,10,26.0,29.0,1.0,0,0,0,0,44,15442,22,2,5,20900396,1610612747
12295,83.0,106.0,143.0,4.0,2.51935914552737,0.0,10,55.0,37.0,0.0,2,0,1,0,68,15447,1,4,0,20900413,1610612747
12296,97.0,103.0,-3.0,3.0,1.0,0.0,10,41.0,30.0,1.0,4,0,0,0,68,15448,1,15,0,20900413,1610612747
12297,127.0,-105.0,138.0,1.0,1.0,0.0,10,11.0,37.0,1.0,1,0,1,0,68,15449,1,2,0,20900413,1610612747
12298,139.0,-62.0,80.0,0.0,2.51935914552737,0.0,1,1.0,20.0,1.0,0,0,0,0,68,15451,1,11,0,20900413,1610612747
12299,190.0,-138.0,201.0,6.0,2.0,0.0,10,46.0,44.0,0.0,1,3,3,0,68,15452,1,27,0,20900413,1610612747
12300,200.0,-114.0,88.0,6.0,2.0,0.0,10,18.0,34.0,1.0,0,0,0,0,68,15453,1,2,0,20900413,1610612747
12301,217.0,121.0,134.0,4.0,2.0,0.0,1,59.0,20.0,1.0,2,0,1,0,68,15454,1,11,0,20900413,1610612747
12302,219.0,-108.0,153.0,4.0,2.0,0.0,10,30.0,38.0,0.0,1,0,1,0,68,15455,1,4,0,20900413,1610612747
12303,241.0,-133.0,48.0,2.0,2.0,0.0,10,47.0,34.0,0.0,0,0,0,0,68,15457,1,4,0,20900413,1610612747
12304,241.0,0.0,0.0,2.0,2.0,0.0,10,4.0,20.0,0.0,3,1,2,0,68,15458,1,24,0,20900413,1610612747
12305,279.0,88.0,89.0,11.0,3.0,0.0,1,27.0,32.0,1.0,4,0,0,0,68,15459,1,4,0,20900413,1610612747
12306,323.0,59.0,118.0,7.0,3.0,0.0,1,13.0,33.0,1.0,3,2,0,0,68,15460,1,3,0,20900413,1610612747
12307,330.0,0.0,0.0,6.0,3.0,0.0,1,32.0,20.0,1.0,3,1,2,0,68,15461,1,2,2,20900413,1610612747
12308,348.0,159.0,83.0,5.0,3.0,0.0,10,8.0,37.0,0.0,4,0,1,0,68,15462,1,8,0,20900413,1610612747
12309,361.0,-98.0,94.0,4.0,3.0,0.0,10,9.0,33.0,1.0,0,0,0,0,68,15463,1,15,0,20900413,1610612747
12310,373.0,-136.0,222.0,2.0,3.0,0.0,1,15.0,46.0,0.0,1,3,3,0,68,15464,1,15,0,20900413,1610612747
12311,471.0,0.0,0.0,6.0,4.0,0.0,1,23.0,20.0,1.0,3,1,2,0,68,15467,1,2,1,20900413,1610612747
12312,503.0,0.0,0.0,4.0,4.0,0.0,10,8.0,20.0,0.0,3,1,2,0,68,15469,1,11,0,20900413,1610612747
12313,11.0,179.0,3.0,10.0,1.0,0.0,10,12.0,37.0,1.0,4,0,1,0,29,15471,1,5,0,20900426,1610612747
12314,16.0,-67.0,162.0,9.0,1.0,0.0,1,31.0,37.0,0.0,1,0,1,0,29,15472,1,2,0,20900426,1610612747
12315,30.0,50.0,72.0,7.0,1.0,0.0,1,28.0,28.0,0.0,4,2,0,0,29,15473,1,31,0,20900426,1610612747
12316,70.0,0.0,0.0,3.0,1.0,0.0,10,34.0,20.0,0.0,3,1,2,0,29,15475,1,11,0,20900426,1610612747
12317,94.0,0.0,0.0,0.0,1.0,0.0,10,43.0,20.0,1.0,3,1,2,0,29,15477,1,24,0,20900426,1610612747
12318,100.0,0.0,0.0,0.0,1.0,0.0,10,1.0,20.0,1.0,3,1,2,0,29,15478,1,8,2,20900426,1610612747
12319,105.0,-18.0,175.0,11.0,2.0,0.0,10,21.0,37.0,0.0,3,0,1,0,29,15479,1,4,0,20900426,1610612747
12320,116.0,2.0,86.0,9.0,2.0,0.0,10,46.0,20.0,1.0,3,2,0,0,29,15480,1,5,0,20900426,1610612747
12321,123.0,-46.0,157.0,8.0,2.0,0.0,10,37.0,36.0,0.0,3,0,1,0,29,15481,1,54,0,20900426,1610612747
12322,159.0,1.0,67.0,5.0,2.0,0.0,1,28.0,26.0,0.0,3,2,2,0,29,15483,1,30,0,20900426,1610612747
12323,175.0,0.0,0.0,3.0,2.0,0.0,10,43.0,20.0,0.0,3,1,2,0,29,15484,1,11,0,20900426,1610612747
12324,228.0,0.0,0.0,0.0,2.0,0.0,10,28.0,20.0,1.0,3,1,2,0,29,15485,1,11,2,20900426,1610612747
12325,251.0,0.0,0.0,10.0,3.0,0.0,1,55.0,20.0,1.0,3,1,2,0,29,15486,1,2,1,20900426,1610612747
12326,258.0,0.0,0.0,9.0,3.0,0.0,10,57.0,20.0,1.0,3,1,2,0,29,15487,1,4,2,20900426,1610612747
12327,275.0,51.0,126.0,8.0,3.0,0.0,10,40.0,33.0,0.0,3,2,0,0,29,15488,1,9,0,20900426,1610612747
12328,289.0,0.0,0.0,7.0,2.51935914552737,0.0,10,28.0,20.0,0.0,3,1,2,0,29,15489,1,4,2,20900426,1610612747
12329,305.0,0.0,0.0,7.0,2.51935914552737,0.0,10,19.0,20.0,0.0,3,1,2,0,29,15490,1,2,2,20900426,1610612747
12330,365.0,0.0,0.0,1.0,3.0,0.0,10,35.0,20.0,0.0,3,1,2,0,29,15491,1,2,2,20900426,1610612747
12331,392.0,-240.0,4.0,0.0,3.0,0.0,10,8.0,44.0,1.0,0,6,3,0,29,15493,1,20,0,20900426,1610612747
12332,399.0,88.0,142.0,11.0,4.0,0.0,10,42.0,36.0,0.0,2,0,1,0,29,15494,1,37,0,20900426,1610612747
12333,418.0,-40.0,131.0,10.0,4.0,0.0,10,1.0,33.0,0.0,3,2,0,0,29,15495,1,15,0,20900426,1610612747
12334,469.0,95.0,17.0,4.0,4.0,0.0,10,37.0,29.0,0.0,4,0,1,0,29,15496,1,6,0,20900426,1610612747
12335,473.0,0.0,0.0,4.0,4.0,0.0,1,22.0,20.0,0.0,3,1,2,0,29,15497,1,15,2,20900426,1610612747
12336,511.0,0.0,0.0,2.0,4.0,0.0,1,52.0,20.0,1.0,3,1,2,0,29,15499,1,11,1,20900426,1610612747
12337,513.0,0.0,0.0,2.0,4.0,0.0,10,24.0,20.0,1.0,3,1,2,0,29,15500,1,5,2,20900426,1610612747
12338,519.0,0.0,0.0,2.0,4.0,0.0,10,1.0,20.0,0.0,3,1,2,0,29,15501,1,11,0,20900426,1610612747
12339,558.0,-13.0,132.0,2.0,3.0,0.0,1,1.0,33.0,0.0,3,2,0,0,29,15502,1,53,0,20900426,1610612747
12340,17.0,133.0,172.0,9.0,1.0,0.0,10,11.0,41.0,0.0,2,0,1,0,8,15503,5,8,0,20900437,1610612747
12341,34.0,0.0,0.0,7.0,1.0,0.0,1,54.0,20.0,1.0,3,1,2,0,8,15504,5,36,0,20900437,1610612747
12342,46.0,0.0,0.0,6.0,1.0,0.0,10,26.0,20.0,0.0,3,1,2,0,8,15505,5,4,2,20900437,1610612747
12343,63.0,32.0,167.0,5.0,1.0,0.0,10,30.0,37.0,1.0,3,0,1,0,8,15506,5,38,0,20900437,1610612747
12344,63.0,0.0,101.0,1.0,1.0,0.0,10,59.0,36.0,0.0,3,0,1,0,8,15507,5,4,0,20900437,1610612747
12345,101.0,0.0,0.0,1.0,1.0,0.0,10,23.0,20.0,1.0,3,1,2,0,8,15508,5,26,0,20900437,1610612747
12346,111.0,103.0,82.0,0.0,1.0,0.0,10,0.0,33.0,1.0,4,0,0,0,8,15509,5,15,0,20900437,1610612747
12347,132.0,-89.0,22.0,9.0,2.0,0.0,10,33.0,29.0,0.0,0,2,0,0,8,15511,5,50,0,20900437,1610612747
12348,197.0,92.0,211.0,4.0,2.0,0.0,10,21.0,43.0,1.0,2,0,1,0,8,15512,5,52,0,20900437,1610612747
12349,199.0,-101.0,170.0,3.0,2.0,0.0,10,41.0,39.0,1.0,1,0,1,0,8,15513,5,2,0,20900437,1610612747
12350,214.0,89.0,183.0,2.0,2.0,0.0,10,58.0,44.0,0.0,2,0,1,0,8,15514,5,11,0,20900437,1610612747
12351,266.0,61.0,93.0,11.0,3.0,0.0,10,26.0,31.0,1.0,4,2,0,0,8,15515,5,38,0,20900437,1610612747
12352,277.0,0.0,0.0,9.0,3.0,0.0,10,34.0,20.0,1.0,3,1,2,0,8,15516,5,2,1,20900437,1610612747
12353,279.0,121.0,110.0,8.0,3.0,0.0,10,55.0,36.0,1.0,2,0,1,0,8,15517,5,4,0,20900437,1610612747
12354,309.0,28.0,164.0,5.0,3.0,0.0,1,28.0,36.0,1.0,3,0,1,0,8,15518,5,15,0,20900437,1610612747
12355,316.0,-105.0,19.0,4.0,3.0,0.0,1,22.0,30.0,0.0,0,0,0,0,8,15520,5,2,0,20900437,1610612747
12356,359.0,-56.0,244.0,1.0,3.0,0.0,1,4.0,45.0,1.0,3,3,3,0,8,15521,5,4,0,20900437,1610612747
12357,359.0,0.0,0.0,0.0,3.0,0.0,10,37.0,20.0,1.0,3,1,2,0,8,15522,5,36,0,20900437,1610612747
12358,510.0,-109.0,69.0,0.0,4.0,0.0,10,52.0,32.0,0.0,0,0,0,0,8,15524,5,28,0,20900437,1610612747
12359,539.0,-111.0,220.0,3.0,5.0,0.0,10,38.0,44.0,0.0,1,3,3,0,8,15525,5,8,0,20900437,1610612747
12360,543.0,23.0,118.0,3.0,5.0,0.0,10,59.0,32.0,0.0,3,2,0,0,8,15526,5,8,0,20900437,1610612747
12361,561.0,0.0,0.0,1.0,5.0,0.0,10,27.0,20.0,1.0,3,1,2,0,8,15527,5,15,2,20900437,1610612747
12362,572.0,-105.0,249.0,0.0,5.0,0.0,1,5.0,47.0,0.0,1,3,3,0,8,15528,5,8,0,20900437,1610612747
12363,601.0,170.0,194.0,3.0,6.0,0.0,10,26.0,45.0,1.0,2,3,3,0,8,15529,5,56,0,20900437,1610612747
12364,604.0,13.0,250.0,2.0,6.0,0.0,10,40.0,45.0,1.0,3,3,3,0,8,15530,5,15,0,20900437,1610612747
12365,612.0,-54.0,244.0,2.0,6.0,0.0,10,12.0,44.0,0.0,3,3,3,0,8,15531,5,11,0,20900437,1610612747
12366,623.0,146.0,107.0,1.0,6.0,0.0,10,0.0,45.0,0.0,2,0,1,0,8,15532,5,2,0,20900437,1610612747
12367,13.0,-56.0,104.0,10.0,1.0,0.0,10,56.0,31.0,0.0,3,2,0,0,28,15533,13,2,0,20900448,1610612747
12368,41.0,-193.0,0.0,10.0,1.0,0.0,10,50.0,41.0,1.0,0,0,1,0,28,15534,13,13,0,20900448,1610612747
12369,87.0,0.0,146.0,4.0,1.0,0.0,10,28.0,44.0,0.0,2,3,3,0,28,15536,13,11,0,20900448,1610612747
12370,119.0,15.0,132.0,0.0,1.0,0.0,10,55.0,33.0,0.0,3,2,0,0,28,15537,13,32,0,20900448,1610612747
12371,183.0,149.0,107.0,8.0,2.0,0.0,10,25.0,38.0,0.0,4,0,1,0,28,15538,13,11,0,20900448,1610612747
12372,201.0,0.0,0.0,6.0,2.0,0.0,1,47.0,20.0,1.0,3,1,2,0,28,15539,13,2,2,20900448,1610612747
12373,215.0,-56.0,61.0,6.0,2.0,0.0,1,46.0,28.0,1.0,0,2,0,0,28,15540,13,8,0,20900448,1610612747
